datetime_utc,activedids
2024-06-08 06:29:39, 27756
2024-06-08 08:27:59, 27756
2024-06-08 10:28:59, 27757
2024-06-08 12:34:44, 27759
2024-06-08 14:27:58, 27760
2024-06-08 16:29:40, 27763
2024-06-08 18:29:12, 27764
2024-06-08 20:25:58, 27766
2024-06-08 22:28:22, 27771
2024-06-09 00:38:26, 27771
2024-06-09 02:35:36, 27771
2024-06-09 04:28:55, 27771
2024-06-09 06:30:03, 27773
2024-06-09 08:28:07, 27774
2024-06-09 10:28:34, 27775
2024-06-09 12:35:04, 27775
2024-06-09 14:27:30, 27776
2024-06-09 16:29:02, 27777
2024-06-09 18:29:01, 27778
2024-06-09 20:28:12, 27778
2024-06-09 22:28:38, 27780
2024-06-10 00:38:17, 27780
2024-06-10 02:35:30, 27780
2024-06-10 04:30:22, 27780
2024-06-10 06:31:24, 27780
2024-06-10 08:29:52, 27780
2024-06-10 10:30:02, 27780
2024-06-10 12:35:33, 27780
2024-06-10 14:29:19, 27780
2024-06-10 16:30:44, 27781
2024-06-10 18:30:08, 27781
2024-06-10 20:27:03, 27782
2024-06-10 22:28:53, 27783
2024-06-11 00:38:15, 27783
2024-06-11 02:35:05, 27783
2024-06-11 04:30:06, 27786
2024-06-11 06:30:34, 27786
2024-06-11 08:29:28, 27788
2024-06-11 10:30:11, 27790
2024-06-11 12:35:24, 27791
2024-06-11 14:28:34, 27792
2024-06-11 16:30:34, 27792
2024-06-11 18:30:38, 27792
2024-06-11 20:26:57, 27796
2024-06-11 22:27:46, 27796
2024-06-12 00:38:13, 27796
2024-06-12 02:35:10, 27796
2024-06-12 04:28:58, 27796
2024-06-12 06:30:28, 27796
2024-06-12 08:29:19, 27796
2024-06-12 10:29:32, 27796
2024-06-12 12:35:22, 27796
2024-06-12 14:28:17, 27796
2024-06-12 16:30:26, 27797
2024-06-12 18:30:24, 27807
2024-06-12 20:27:36, 27822
2024-06-12 22:28:28, 27823
2024-06-13 00:38:10, 27827
2024-06-13 02:34:53, 27827
2024-06-13 04:29:10, 27827
2024-06-13 06:30:34, 27827
2024-06-13 08:29:11, 27827
2024-06-13 10:29:24, 27828
2024-06-13 12:35:22, 27828
2024-06-13 14:28:50, 27829
2024-06-13 16:30:38, 27832
2024-06-13 18:30:48, 27838
2024-06-13 20:28:20, 27839
2024-06-13 22:28:26, 27840
2024-06-14 00:38:12, 27840
2024-06-14 02:35:04, 27840
2024-06-14 04:28:54, 27840
2024-06-14 06:30:55, 27841
2024-06-14 08:28:53, 27841
2024-06-14 10:29:18, 27843
2024-06-14 12:35:22, 27856
2024-06-14 14:28:49, 27858
2024-06-14 16:29:48, 27862
2024-06-14 18:30:33, 27862
2024-06-14 20:27:09, 27865
2024-06-14 22:28:29, 27865
2024-06-15 00:38:11, 27871
2024-06-15 02:34:14, 27871
2024-06-15 04:30:31, 27873
2024-06-15 06:29:34, 27875
2024-06-15 08:28:25, 27878
2024-06-15 10:29:21, 27878
2024-06-15 12:35:09, 27878
2024-06-15 14:27:50, 27881
2024-06-15 16:30:04, 27882
2024-06-15 18:29:45, 27882
2024-06-15 20:27:42, 27882
2024-06-15 22:28:39, 27883
2024-06-16 00:38:28, 27883
2024-06-16 02:35:40, 27884
2024-06-16 04:28:33, 27884
2024-06-16 06:30:17, 27884
2024-06-16 08:28:19, 27885
2024-06-16 10:29:16, 27887
2024-06-16 12:35:08, 27887
2024-06-16 14:27:27, 27887
2024-06-16 16:30:09, 27889
2024-06-16 18:29:55, 27892
2024-06-16 20:26:26, 27893
2024-06-16 22:29:05, 27893
2024-06-17 00:38:18, 27894
2024-06-17 02:35:48, 27894
2024-06-17 04:29:40, 27894
2024-06-17 06:31:24, 27894
2024-06-17 08:29:55, 27895
2024-06-17 10:30:24, 27895
2024-06-17 12:35:23, 27895
2024-06-17 14:28:56, 27895
2024-06-17 16:30:19, 27894
2024-06-17 18:30:18, 27894
2024-06-17 20:26:01, 27896
2024-06-17 22:28:22, 27896
2024-06-18 00:38:15, 27896
2024-06-18 02:35:06, 27897
2024-06-18 04:28:53, 27897
2024-06-18 06:30:51, 27898
2024-06-18 08:29:48, 27899
2024-06-18 10:29:49, 27901
2024-06-18 12:35:25, 27902
2024-06-18 14:28:39, 27902
2024-06-18 16:30:36, 27906
2024-06-18 18:30:32, 27907
2024-06-18 20:27:24, 27907
2024-06-18 22:28:37, 27907
2024-06-19 00:38:18, 27907
2024-06-19 02:35:15, 27907
2024-06-19 04:29:05, 27907
2024-06-19 06:30:43, 27907
2024-06-19 08:29:28, 27907
2024-06-19 10:29:52, 27907
2024-06-19 12:35:23, 27907
2024-06-19 14:28:07, 27908
2024-06-19 16:30:02, 27908
2024-06-19 18:30:27, 27908
2024-06-19 20:26:39, 27908
2024-06-19 22:28:20, 27909
2024-06-20 00:38:08, 27909
2024-06-20 02:34:33, 27915
2024-06-20 04:28:22, 27916
2024-06-20 06:30:40, 27916
2024-06-20 08:29:24, 27916
2024-06-20 10:29:30, 27917
2024-06-20 12:35:17, 27918
2024-06-20 14:28:09, 27921
2024-06-20 16:31:09, 27921
2024-06-20 18:30:13, 27922
2024-06-20 20:26:33, 27923
2024-06-20 22:28:20, 27923
2024-06-21 00:38:09, 27924
2024-06-21 02:34:46, 27924
2024-06-21 04:29:05, 27924
2024-06-21 06:31:13, 27926
2024-06-21 08:28:57, 27926
2024-06-21 10:29:48, 27926
2024-06-21 12:35:17, 27926
2024-06-21 14:28:15, 27926
2024-06-21 16:29:44, 27929
2024-06-21 18:30:21, 27931
2024-06-21 20:27:14, 27932
2024-06-21 22:28:18, 27932
2024-06-22 00:38:09, 27933
2024-06-22 02:33:09, 27933
2024-06-22 04:28:30, 27934
2024-06-22 06:30:07, 27938
2024-06-22 08:28:32, 27938
2024-06-22 10:29:52, 27938
2024-06-22 12:34:59, 27938
2024-06-22 14:28:01, 27939
2024-06-22 16:30:01, 27945
2024-06-22 18:29:18, 27945
2024-06-22 20:26:12, 27946
2024-06-22 22:27:47, 27955
2024-06-23 00:38:23, 27956
2024-06-23 02:35:16, 27957
2024-06-23 04:28:40, 27959
2024-06-23 06:30:05, 27959
2024-06-23 08:27:51, 27959
2024-06-23 10:29:15, 27959
2024-06-23 12:35:04, 27960
2024-06-23 14:27:16, 27960
2024-06-23 16:29:04, 27962
2024-06-23 18:28:58, 27962
2024-06-23 20:26:31, 27963
2024-06-23 22:27:37, 27963
2024-06-24 00:38:17, 27963
2024-06-24 02:35:19, 27963
2024-06-24 04:29:03, 27965
2024-06-24 06:30:53, 27965
2024-06-24 08:29:40, 27966
2024-06-24 10:30:03, 27972
2024-06-24 12:35:30, 27974
2024-06-24 14:28:28, 27976
2024-06-24 16:29:51, 27982
2024-06-24 18:30:12, 27988
2024-06-24 20:26:55, 27988
2024-06-24 22:28:42, 27988
2024-06-25 00:38:10, 27990
2024-06-25 02:35:08, 27995
2024-06-25 04:29:08, 27999
2024-06-25 06:31:06, 28023
2024-06-25 08:29:23, 28026
2024-06-25 10:29:50, 28030
2024-06-25 12:35:21, 28043
2024-06-25 14:29:30, 28047
2024-06-25 16:30:35, 28051
